order_id,customer_id,amount
12617,7,278.46
12618,6,175.2
12619,6,96.0
12620,8,372.4
12621,2,10.99
12622,6,148.67
12623,2,467.78
12624,8,296.04
12625,10,355.35
12626,5,265.09
12627,6,218.7
12628,10,148.34
12629,10,491.17
12630,10,118.24
12631,1,25.01
12632,2,299.52
12633,6,222.02
12634,6,470.15
12635,7,112.02
12636,6,391.37
12637,5,444.39
12638,3,229.64
12639,2,233.29
12640,7,208.06
12641,6,208.5
12642,1,136.91
12643,1,243.44
12644,1,50.67
12645,5,64.5
12646,4,12.5
12647,7,259.53
12648,7,431.96
12649,5,29.86
12650,9,228.09
12651,2,439.7
12652,1,484.52
12653,7,210.5
12654,10,38.91
12655,5,494.25
12656,2,248.07
12657,9,78.95
12658,8,209.75
12659,4,255.74
12660,2,69.64
12661,3,78.6
12662,3,280.58
12663,3,95.74
12664,3,149.12
12665,9,146.08
12666,6,434.5
12667,9,104.38
12668,10,299.62
12669,5,25.66
12670,5,55.21
12671,9,141.31
12672,10,403.24
12673,4,192.78
12674,2,355.22
12675,4,180.04
12676,1,414.76
12677,6,105.18
12678,8,464.55
12679,3,385.41
12680,9,300.1
12681,1,397.86
12682,7,151.74
12683,6,478.69
12684,9,490.47
12685,10,381.99
12686,9,127.73
12687,3,464.05
12688,1,427.23
12689,1,448.53
12690,2,314.81
12691,6,128.87
12692,2,310.5
12693,3,395.46
12694,9,382.87
12695,2,465.62
12696,5,151.08
12697,9,210.9
12698,8,151.04
12699,3,279.8
12700,3,51.65
12701,9,340.33
12702,10,119.4
12703,7,118.79
12704,6,253.88
12705,9,324.81
12706,1,340.11
12707,4,237.68
12708,10,388.82
12709,3,57.7
12710,10,365.44
12711,8,132.78
12712,4,412.79
12713,7,302.17
12714,1,166.28
12715,6,280.75
12716,6,458.33
12717,6,300.25
12718,5,351.96
12719,1,276.92
12720,5,101.42
12721,1,418.72
12722,10,482.73
12723,10,322.44
12724,5,186.05
12725,3,264.71
12726,9,220.28
12727,7,42.67
12728,1,200.37
12729,7,235.25
12730,4,231.65
12731,5,191.91
12732,1,50.67
12733,6,80.51
12734,7,55.68
12735,4,214.94
12736,9,43.86
12737,10,450.47
12738,1,78.61
12739,4,321.16
12740,9,147.37
12741,8,364.21
12742,10,310.75
12743,10,425.95
12744,5,141.98
12745,8,389.2
12746,8,431.24
12747,3,168.32
12748,1,270.44
12749,3,127.79
12750,3,451.47
12751,3,114.17
12752,9,12.34
12753,1,144.21
12754,8,357.62
12755,5,64.2
12756,6,177.58
12757,7,304.17
12758,6,271.94
12759,6,234.68
12760,10,464.8
12761,7,95.32
12762,8,285.92
12763,7,17.32
12764,5,90.63
12765,8,40.1
12766,4,118.6
12767,3,314.09
12768,6,341.07
12769,5,185.83
12770,4,425.68
12771,6,323.62
12772,3,267.43
12773,4,32.58
12774,1,456.71
12775,3,306.5
12776,7,100.07
12777,10,304.05
12778,8,87.39
12779,8,154.79
12780,3,304.12
12781,3,22.96
12782,2,209.56
12783,9,464.53
12784,3,453.53
12785,6,345.4
12786,10,96.29
12787,7,197.4
12788,4,242.67
12789,1,204.15
12790,3,411.51
12791,1,485.88
12792,2,421.11
12793,10,86.88
12794,1,158.01
12795,6,13.72
12796,3,32.09
12797,2,339.0
12798,1,62.06
12799,4,325.06
12800,4,193.1
12801,4,249.81
12802,8,51.53
12803,1,11.01
12804,1,100.07
12805,10,327.54
12806,7,58.73
12807,3,100.26
12808,6,194.52
12809,5,353.01
12810,2,261.92
12811,6,183.41
12812,10,161.46
12813,8,293.89
12814,10,407.83
12815,3,121.18
12816,5,399.02
12817,6,366.21
12818,4,76.99
12819,4,50.59
12820,7,328.94
12821,8,238.08
12822,9,386.51
12823,5,172.43
12824,5,226.14
12825,5,420.55
12826,8,16.3
12827,2,311.32
12828,6,105.95
12829,10,352.66
12830,2,460.8
12831,8,487.28
12832,7,484.91
12833,7,176.59
12834,6,96.63
12835,8,327.57
12836,7,42.78
12837,1,394.04
12838,3,281.35
12839,6,243.63
12840,1,209.32
12841,2,400.61
12842,10,39.34
12843,3,130.49
12844,2,201.49
12845,9,343.08
12846,8,21.78
12847,8,319.98
12848,4,174.3
12849,3,84.07
12850,8,70.32
12851,6,297.03
12852,2,435.81
12853,7,411.18
12854,9,363.03
12855,9,190.14
12856,4,456.69
12857,2,50.73
12858,3,307.07
12859,4,20.57
12860,1,470.09
12861,4,232.24
12862,6,388.73
12863,4,289.2
12864,9,286.65
12865,3,438.11
12866,2,111.52
12867,5,224.3
12868,10,332.77
12869,9,427.21
12870,7,310.18
12871,3,485.74
12872,9,359.67
12873,2,250.54
12874,9,108.84
12875,8,212.24
12876,10,45.07
12877,6,448.8
12878,9,78.34
12879,2,58.2
12880,5,336.98
12881,1,409.12
12882,6,90.2
12883,7,202.53
12884,3,221.23
12885,4,437.04
12886,6,41.17
12887,3,249.05
12888,5,164.8
12889,6,118.1
12890,4,249.61
12891,6,339.59
12892,6,465.87
12893,7,310.66
12894,7,137.49
12895,8,260.54
12896,10,218.67
12897,3,146.55
12898,10,151.11
12899,6,416.93
12900,1,160.35
12901,3,164.3
12902,7,293.51
12903,10,215.22
12904,7,271.58
12905,6,430.79
12906,3,411.03
12907,1,434.52
12908,3,377.84
12909,7,358.37
12910,3,302.67
12911,4,372.45
12912,1,310.81
12913,10,391.04
12914,5,345.56
12915,5,434.57
12916,2,74.19
12917,2,157.57
12918,6,451.51
12919,3,82.2
12920,4,153.43
12921,8,236.12
12922,1,150.57
12923,6,486.51
12924,10,237.18
12925,3,193.05
12926,9,152.74
12927,1,234.89
12928,4,122.79
12929,10,269.55
12930,2,153.38
12931,9,343.51
12932,3,389.34
12933,4,227.91
12934,3,349.77
12935,10,352.37
12936,5,165.16
12937,7,249.24
12938,8,15.76
12939,4,209.43
12940,4,338.74
12941,9,218.91
12942,1,65.28
12943,3,442.81
12944,3,23.26
12945,1,446.76
12946,9,153.17
12947,5,71.99
12948,5,388.89
12949,9,109.73
12950,4,217.2
12951,8,341.09
12952,7,21.24
12953,9,91.53
12954,9,306.57
12955,8,364.65
12956,2,351.68
12957,7,14.28
12958,6,323.66
12959,5,307.23
12960,5,446.42
12961,10,75.21
12962,9,492.83
12963,7,147.17
12964,1,65.73
12965,4,81.33
12966,10,191.1
12967,2,454.97
12968,4,193.36
12969,1,47.95
12970,6,152.97
12971,2,242.84
12972,9,360.54
12973,1,275.04
12974,1,116.2
12975,9,369.54
12976,10,323.07
12977,1,150.06
12978,2,40.01
12979,1,143.25
12980,2,180.8
12981,7,447.88
12982,6,47.17
12983,4,418.48
12984,4,266.0
12985,2,144.48
12986,4,243.88
12987,8,166.66
12988,9,34.47
12989,1,315.99
12990,1,60.52
12991,7,263.0
12992,6,196.9
12993,8,63.9
12994,8,278.97
12995,1,54.69
12996,10,28.23
12997,8,397.25
12998,2,208.35
12999,10,268.29
13000,9,326.46
13001,4,247.03
13002,2,223.61
13003,2,189.25
13004,7,217.9
13005,9,489.11
13006,2,51.74
13007,10,240.31
13008,7,224.88
13009,10,370.56
13010,9,108.96
13011,4,88.32
13012,2,243.48
13013,1,362.51
13014,1,173.09
13015,9,111.62
13016,4,135.24
13017,9,42.82
13018,6,216.77
13019,8,355.74
13020,9,191.11
13021,6,476.41
13022,4,293.47
13023,10,387.53
13024,9,89.92
13025,3,200.07
13026,3,56.19
13027,8,174.22
13028,1,42.6
13029,6,274.32
13030,5,465.22
13031,7,278.55
13032,10,435.81
13033,1,409.25
13034,4,13.17
13035,9,177.08
13036,3,451.47
13037,8,97.6
13038,7,220.7
13039,9,407.45
13040,4,134.97
13041,2,322.61
13042,1,90.66
13043,3,438.65
13044,6,472.26
13045,7,62.18
13046,4,12.16
13047,9,238.89
13048,4,471.27
13049,1,272.23
13050,10,462.69
13051,3,444.14
13052,1,323.07
13053,4,282.23
13054,3,475.56
13055,8,239.88
13056,2,69.23
13057,9,153.32
13058,6,72.85
13059,8,329.71
13060,7,107.23
13061,10,40.12
13062,8,454.63
13063,3,45.86
13064,3,361.0
13065,5,79.0
13066,5,340.82
13067,8,116.14
13068,1,180.91
13069,8,425.9
13070,8,492.87
13071,2,381.12
13072,7,467.99
13073,10,295.46
13074,8,63.08
13075,6,357.79
13076,7,181.43
13077,7,207.29
13078,8,209.29
13079,1,307.56
13080,7,266.77
13081,4,105.44
13082,5,17.88
13083,10,359.57
13084,3,89.12
13085,5,473.04
13086,7,344.25
13087,6,106.18
13088,8,315.83
13089,3,72.32
13090,2,293.93
13091,5,129.5
13092,10,354.68
13093,8,20.41
13094,5,244.34
13095,4,216.45
13096,2,173.94
13097,10,66.0
13098,6,28.2
13099,2,31.49
13100,7,357.33
13101,3,215.34
13102,1,256.92
13103,3,206.65
13104,9,290.19
13105,4,338.02
13106,8,455.77
13107,10,233.3
13108,9,460.07
13109,4,118.12
13110,5,258.72
13111,4,185.5
13112,2,304.06
13113,2,149.01
13114,7,241.28
13115,2,410.92
13116,7,128.81
13117,9,462.82
13118,7,428.0
13119,4,408.03
13120,1,439.53
13121,2,471.78
13122,8,349.41
13123,7,217.41
13124,3,391.55
13125,3,162.09
13126,9,173.21
13127,10,451.8
13128,8,338.21
13129,5,11.28
13130,1,347.71
13131,3,20.19
13132,7,335.39
13133,2,159.06
13134,7,397.06
13135,6,52.15
13136,1,284.14
13137,6,147.1
13138,3,252.8
13139,2,206.32
13140,4,367.52
13141,4,494.29
13142,6,450.31
13143,4,196.88
13144,4,407.79
13145,2,454.47
13146,1,363.97
13147,10,35.68
13148,10,298.44
13149,2,280.99
13150,9,65.84
13151,1,406.68
13152,5,428.27
13153,9,483.92
13154,3,268.1
13155,4,174.6
13156,5,41.59
13157,9,441.58
13158,10,380.44
13159,10,344.64
13160,10,372.4
13161,1,462.5
13162,4,320.35
13163,7,218.1
13164,4,387.45
13165,7,93.49
13166,1,260.8
13167,2,78.76
13168,3,340.45
13169,7,264.76
13170,6,427.99
13171,10,158.52
13172,8,448.12
13173,5,386.86
13174,1,437.19
13175,4,46.09
13176,2,27.8
13177,6,343.63
13178,4,340.43
13179,4,14.1
13180,10,222.0
13181,4,306.28
13182,10,256.88
13183,3,56.39
13184,10,493.84
13185,5,78.57
13186,7,307.14
13187,8,499.36
13188,6,327.34
13189,2,208.71
13190,8,219.3
13191,2,259.45
13192,8,205.08
13193,3,332.52
13194,9,407.14
13195,4,210.49
13196,4,221.9
13197,9,453.97
13198,6,22.04
13199,7,440.76
13200,3,235.35
13201,7,94.23
13202,3,100.2
13203,7,223.14
13204,9,417.09
13205,9,15.48
13206,4,229.3
13207,7,51.96
13208,7,494.86
13209,6,92.81
13210,9,459.22
13211,10,341.23
13212,9,484.05
13213,1,237.26
13214,10,296.03
13215,6,287.14
13216,2,76.43
13217,6,315.02
13218,8,237.78
13219,7,168.13
13220,10,419.61
13221,7,155.23
13222,9,420.92
13223,9,190.99
13224,9,22.07
13225,1,462.9
13226,5,71.15
13227,8,63.59
13228,7,171.53
13229,9,295.53
13230,10,44.29
13231,3,299.21
13232,6,435.03
13233,6,402.7
13234,9,271.11
13235,2,327.66
13236,5,267.54
13237,1,37.48
13238,6,389.2
13239,1,362.02
13240,3,138.33
13241,10,354.96
13242,3,266.2
13243,8,284.98
13244,8,181.29
13245,8,496.28
13246,4,324.85
13247,3,298.93
13248,1,70.51
13249,3,176.55
13250,1,41.27
13251,9,201.8
13252,1,251.77
13253,3,290.09
13254,1,206.74
13255,10,178.87
13256,3,89.4
13257,4,209.96
13258,4,412.21
13259,9,17.68
13260,3,444.35
13261,1,393.4
13262,8,323.08
13263,1,470.81
13264,5,394.89
13265,7,329.09
13266,7,78.06
13267,10,231.1
13268,4,240.09
13269,5,497.13
13270,6,252.46
13271,2,405.31
13272,5,159.49
13273,10,190.06
13274,7,342.36
13275,8,135.3
13276,7,275.95
13277,8,396.6
13278,6,326.51
13279,5,470.47
13280,4,134.65
13281,2,147.54
13282,7,449.2
13283,9,334.7
13284,7,183.43
13285,9,107.33
13286,5,258.27
13287,5,285.17
13288,4,334.06
13289,6,330.91
13290,7,318.69
13291,7,417.74
13292,4,222.75
13293,7,416.64
13294,9,163.46
13295,3,24.36
13296,8,241.65
13297,9,240.79
13298,9,451.54
13299,5,129.41
13300,7,388.01
13301,10,284.82
13302,5,157.38
13303,7,498.44
13304,6,434.6
13305,1,184.46
13306,5,166.37
13307,1,186.98
13308,1,301.98
13309,9,141.88
13310,8,90.94
13311,1,35.06
13312,4,147.38
13313,10,381.66
13314,10,32.38
13315,8,228.95
13316,8,454.42
13317,10,164.22
13318,6,336.81
13319,1,128.43
13320,1,41.08
13321,3,174.19
13322,6,63.87
13323,1,341.53
13324,1,156.95
13325,6,21.35
13326,3,480.12
13327,2,162.71
13328,6,121.22
13329,2,78.24
13330,8,302.35
13331,4,413.94
13332,8,314.02
13333,6,102.16
13334,2,64.72
13335,4,331.84
13336,10,24.3
13337,3,206.54
13338,3,443.61
13339,5,83.0
13340,7,421.84
13341,7,453.99
13342,6,64.39
13343,1,266.55
13344,8,119.49
13345,4,281.46
13346,6,180.8
13347,6,477.73
13348,5,319.64
13349,7,488.63
13350,10,413.66
13351,2,296.45
13352,6,55.95
13353,8,336.13
13354,5,178.57
13355,6,163.21
13356,4,347.43
13357,1,462.67
13358,7,76.5
13359,3,276.47
13360,2,213.71
13361,4,131.25
13362,5,198.78
13363,3,424.47
13364,6,416.92
13365,6,482.03
13366,3,382.91
13367,5,442.66
13368,3,379.1
13369,1,261.71
13370,9,68.08
13371,8,202.2
13372,1,298.69
13373,1,217.71
13374,4,51.08
13375,7,127.84
13376,4,462.24
13377,10,174.65
13378,2,223.56
13379,8,471.1
13380,5,174.44
13381,6,363.34
13382,10,274.53
13383,3,458.05
13384,7,225.95
13385,2,474.34
13386,4,147.39
13387,4,415.61
13388,9,460.68
13389,9,479.06
13390,5,256.02
13391,2,332.21
13392,3,38.02
13393,6,307.83
13394,4,206.36
13395,6,32.64
13396,3,280.96
13397,4,62.46
13398,5,74.93
13399,6,385.88
13400,8,195.51
13401,3,307.13
13402,2,64.0
13403,6,153.47
13404,1,376.76
13405,5,105.1
13406,2,265.46
13407,4,326.98
13408,4,223.58
13409,10,192.53
13410,2,444.43
13411,3,335.59
13412,10,247.07
13413,2,342.32
13414,2,167.14
13415,7,82.07
13416,10,66.2
13417,8,306.43
13418,7,452.59
13419,6,406.36
13420,8,114.68
13421,3,259.52
13422,7,79.21
13423,10,50.86
13424,1,368.27
13425,8,122.01
13426,10,86.25
13427,2,300.91
13428,4,204.56
13429,2,395.55
13430,8,116.74
13431,8,223.22
13432,8,65.82
13433,1,185.9
13434,10,261.78
13435,8,248.79
13436,8,325.3
13437,6,426.72
13438,10,421.84
13439,2,192.85
13440,4,37.68
13441,5,165.72
13442,1,406.34
13443,3,12.88
13444,7,373.78
13445,9,129.58
13446,8,281.93
13447,1,444.66
13448,5,322.6
13449,1,93.35
13450,6,256.47
13451,8,383.0
13452,1,126.49
13453,1,143.38
13454,10,392.63
13455,4,143.84
13456,8,342.92
13457,5,316.46
13458,9,358.38
13459,3,127.65
13460,7,275.43
13461,2,31.88
13462,4,416.75
13463,3,228.74
13464,2,33.75
13465,6,59.06
13466,4,147.6
13467,1,59.27
13468,5,88.24
13469,1,58.28
13470,9,332.19
13471,3,187.21
13472,4,95.17
13473,9,372.71
13474,2,441.93
13475,7,266.26
13476,7,118.91
13477,1,126.4
13478,10,341.6
13479,2,327.77
13480,8,495.28
13481,7,304.11
13482,8,377.05
13483,10,356.15
13484,8,219.92
13485,3,32.62
13486,1,183.26
13487,2,135.92
13488,2,392.47
13489,8,457.53
13490,8,65.93
13491,4,141.81
13492,6,436.97
13493,1,399.28
13494,9,420.6
13495,6,61.06
13496,4,234.8
13497,9,191.94
13498,2,442.25
13499,10,379.2
13500,10,139.77
13501,5,187.29
13502,6,215.95
13503,8,79.47
13504,7,178.62
13505,7,413.12
13506,10,101.17
13507,7,254.27
13508,4,225.2
13509,2,347.17
13510,9,255.23
13511,3,424.76
13512,4,296.48
13513,7,62.21
13514,7,384.81
13515,7,462.6
13516,8,276.51
13517,1,192.41
13518,8,111.66
13519,2,105.84
13520,9,244.14
13521,5,413.35
13522,1,91.28
13523,3,116.53
13524,5,336.94
13525,2,157.94
13526,7,444.02
13527,3,252.18
13528,4,366.49
13529,1,155.46
13530,2,45.09
13531,8,213.89
13532,2,345.26
13533,3,316.84
13534,2,193.55
13535,5,260.57
13536,2,304.47
13537,9,371.19
13538,4,444.72
13539,7,138.35
13540,1,422.44
13541,7,163.46
13542,9,488.71
13543,7,300.65
13544,8,464.22
13545,4,194.93
13546,9,391.91
13547,4,11.47
13548,5,275.23
13549,8,344.63
13550,4,206.77
13551,4,348.15
13552,2,385.1
13553,10,488.01
13554,3,391.94
13555,10,65.67
13556,3,246.45
13557,1,197.82
13558,10,119.3
13559,2,31.4
13560,5,34.44
13561,3,293.71
13562,2,276.18
13563,3,72.86
13564,3,147.58
13565,2,264.11
13566,1,52.88
13567,2,228.71
13568,10,388.61
13569,7,329.48
13570,8,173.99
13571,8,267.65
13572,9,331.52
13573,10,243.76
13574,5,295.0
13575,8,315.9
13576,1,164.7
13577,3,62.16
13578,2,64.09
13579,9,428.3
13580,6,494.04
13581,6,263.22
13582,2,280.92
13583,9,334.83
13584,1,222.01
13585,8,113.52
13586,6,209.13
13587,4,56.41
13588,7,108.06
13589,2,92.4
13590,8,490.72
13591,6,418.07
13592,8,410.81
13593,7,60.64
13594,10,159.49
13595,7,116.78
13596,9,258.49
13597,2,291.24
13598,4,267.52
13599,10,327.65
13600,10,36.24
13601,9,489.23
13602,3,351.87
13603,2,384.17
13604,1,254.8
13605,7,495.64
13606,6,102.38
13607,3,66.31
13608,4,403.21
13609,4,216.58
13610,2,403.14
13611,4,47.67
13612,10,431.88
13613,6,141.2
13614,1,379.61
13615,1,162.13
13616,10,419.05
13617,4,243.35
13618,3,304.67
13619,5,192.07
13620,6,256.73
13621,6,350.47
13622,4,343.24
13623,10,278.6
13624,2,85.04
13625,5,499.6
13626,4,305.84
13627,3,81.29
13628,6,390.83
13629,6,61.86
13630,5,44.17
13631,10,353.28
13632,3,168.11
13633,2,318.38
13634,5,417.71
13635,7,450.03
13636,2,411.26
13637,3,356.27
13638,7,407.44
13639,2,351.14
13640,7,124.3
13641,10,137.95
13642,5,57.86
13643,4,364.43
13644,9,133.33
13645,4,55.97
13646,7,116.64
13647,1,305.52
13648,1,448.43
13649,8,302.93
13650,9,334.12
13651,6,389.83
13652,10,32.61
13653,10,220.04
13654,5,187.56
13655,10,273.81
13656,3,318.52
13657,1,285.58
13658,10,306.62
13659,3,354.28
13660,8,246.89
13661,4,171.02
13662,2,215.08
13663,9,41.54
13664,4,115.74
13665,10,240.53
13666,7,231.88
13667,8,349.28
13668,2,244.62
13669,4,356.24
13670,1,356.11
13671,3,159.76
13672,3,326.71
13673,5,56.09
13674,10,267.35
13675,4,407.27
13676,1,211.78
13677,4,100.57
13678,4,222.6
13679,5,451.88
13680,2,446.86
13681,2,327.92
13682,5,152.19
13683,3,155.3
13684,9,437.58
13685,5,86.1
13686,1,87.1
13687,5,129.88
13688,6,13.59
13689,10,160.75
13690,7,182.01
13691,2,67.83
13692,9,218.64
13693,2,490.14
13694,7,494.95
13695,1,310.22
13696,10,149.65
13697,5,252.55
13698,4,314.29
13699,10,356.27
13700,4,239.05
13701,6,162.41
13702,3,157.04
13703,6,495.16
13704,10,37.34
13705,3,198.92
13706,2,337.02
13707,2,23.31
13708,4,165.97
13709,6,312.09
13710,3,377.18
13711,10,495.14
13712,1,320.74
13713,3,128.51
13714,7,358.45
13715,7,295.71
13716,7,303.97
13717,3,289.23
13718,4,123.54
13719,7,55.7
13720,5,55.5
13721,2,316.31
13722,9,393.39
13723,4,308.33
13724,1,419.53
13725,4,393.89
13726,5,72.14
13727,3,154.09
13728,7,218.07
13729,3,261.07
13730,4,142.38
13731,4,108.77
13732,5,340.53
13733,9,306.21
13734,4,136.1
13735,8,191.75
13736,9,196.81
13737,10,134.66
13738,1,258.79
13739,6,407.85
13740,3,149.3
13741,9,96.53
13742,10,472.91
13743,9,171.59
13744,1,230.39
13745,4,176.61
13746,1,293.03
13747,6,89.91
13748,9,320.46
13749,9,405.41
13750,6,308.3
13751,8,423.33
13752,1,131.88
13753,7,405.27
13754,10,438.08
13755,7,148.86
13756,4,168.13
13757,2,421.36
13758,8,208.38
13759,1,136.72
13760,2,403.26
13761,9,108.69
13762,1,383.39
13763,10,176.71
13764,3,279.73
13765,8,114.01
13766,5,493.12
13767,10,326.08
13768,7,263.01
13769,7,220.55
13770,10,274.06
13771,10,136.52
13772,1,210.21
13773,2,234.21
13774,1,437.37
13775,7,296.28
13776,2,424.68
13777,10,225.75
13778,2,49.59
13779,4,401.23
13780,5,400.1
13781,8,60.29
13782,7,245.41
13783,6,215.23
13784,6,10.03
13785,6,47.52
13786,9,216.96
13787,1,346.25
13788,7,250.78
13789,5,137.77
13790,3,110.16
13791,4,485.13
13792,6,309.24
13793,7,291.99
13794,6,19.14
13795,5,168.86
13796,1,326.4
13797,7,210.18
13798,10,397.58
13799,4,247.39
13800,5,32.32
13801,5,451.61
13802,9,222.97
13803,8,417.41
13804,9,298.04
13805,6,402.75
13806,2,157.32
13807,1,423.8
13808,6,37.29
13809,4,274.07
13810,8,219.64
13811,3,380.23
13812,5,261.94
13813,2,318.3
13814,4,263.48
13815,5,290.76
13816,7,431.13
13817,1,338.87
13818,4,168.31
13819,6,118.16
13820,2,20.65
13821,2,426.58
13822,3,225.24
13823,10,194.91
13824,6,51.19
13825,10,327.78
13826,1,381.96
13827,9,431.23
13828,3,454.21
13829,8,235.24
13830,9,194.26
13831,8,33.9
13832,4,199.77
13833,7,81.87
13834,4,376.21
13835,4,134.33
13836,5,113.53
13837,10,136.5
13838,9,392.63
13839,7,376.13
13840,4,123.99
13841,9,45.25
13842,3,106.13
13843,6,225.47
13844,7,53.5
13845,1,229.76
13846,4,420.72
13847,8,157.71
13848,6,235.88
13849,7,94.8
13850,7,446.19
13851,7,130.05
13852,7,227.8
13853,6,351.34
13854,9,310.98
13855,9,458.27
13856,10,249.31
13857,8,139.83
13858,8,483.43
13859,6,310.51
13860,5,328.53
13861,5,421.26
13862,6,77.79
13863,6,425.74
13864,8,377.45
13865,5,440.31
13866,1,481.53
13867,4,243.34
13868,8,215.75
13869,8,147.88
13870,5,437.34
13871,1,479.57
13872,8,216.41
13873,6,49.45
13874,10,228.12
13875,4,156.04
13876,2,165.37
13877,8,385.6
13878,4,39.1
13879,10,38.51
13880,1,325.24
13881,1,289.78
13882,5,371.85
13883,7,192.57
13884,6,365.73
13885,3,128.66
13886,5,363.95
13887,6,129.64
13888,6,330.8
13889,7,189.07
13890,6,477.38
13891,4,433.81
13892,3,471.33
13893,7,492.09
13894,1,432.23
13895,1,137.51
13896,1,429.18
13897,10,371.06
13898,2,39.37
13899,4,409.32
13900,10,494.9
13901,6,413.99
13902,2,48.55
13903,10,255.91
13904,10,370.44
13905,6,496.87
13906,2,278.33
13907,6,256.17
13908,8,395.9
13909,5,206.88
13910,2,162.86
13911,5,240.49
13912,7,462.43
13913,9,324.99
13914,7,260.45
13915,1,147.53
13916,8,369.21
13917,7,205.95
13918,7,278.3
13919,3,357.0
13920,1,372.78
13921,3,190.74
13922,6,489.2
13923,10,193.71
13924,9,324.53
13925,2,145.35
13926,3,353.68
13927,4,11.77
13928,3,291.38
13929,3,253.23
13930,5,429.13
13931,6,146.34
13932,8,343.4
13933,10,272.16
13934,3,458.17
13935,2,134.15
13936,6,42.94
13937,2,270.65
13938,7,25.79
13939,8,160.69
13940,4,114.47
13941,10,420.62
13942,5,232.35
13943,9,176.4
13944,5,233.05
13945,5,415.53
13946,1,102.11
13947,10,138.6
13948,2,18.18
13949,3,459.0
13950,4,393.71
13951,8,326.12
13952,6,496.13
13953,9,458.73
13954,7,212.67
13955,8,244.74
13956,2,109.86
13957,4,460.15
13958,2,257.69
13959,4,14.24
13960,6,261.92
13961,4,141.09
13962,7,388.5
13963,9,409.21
13964,6,112.92
13965,10,468.48
13966,9,188.69
13967,3,349.95
13968,8,279.68
13969,6,178.43
13970,10,405.3
13971,1,406.33
13972,9,158.76
13973,2,459.17
13974,9,489.81
13975,6,186.89
13976,9,421.36
13977,2,194.63
13978,6,381.37
13979,3,115.41
13980,4,471.81
13981,2,297.92
13982,5,270.92
13983,10,54.93
13984,1,368.85
13985,4,480.65
13986,2,411.37
13987,7,102.65
13988,3,354.75
13989,3,162.76
13990,3,60.37
13991,10,439.39
13992,10,237.02
13993,4,489.26
13994,1,421.8
13995,2,94.96
13996,9,164.05
13997,8,453.26
13998,5,54.43
13999,2,154.9
14000,7,53.18
14001,4,51.09
14002,6,187.6
14003,1,476.61
14004,6,119.49
14005,4,38.85
14006,5,155.45
14007,8,226.07
14008,2,339.14
14009,2,447.91
14010,10,499.91
14011,7,186.68
14012,9,158.51
14013,6,166.69
14014,7,373.3
14015,7,126.32
14016,5,169.51
14017,5,68.64
14018,9,373.57
14019,3,302.84
14020,2,79.27
14021,10,430.27
14022,10,140.78
14023,3,36.99
14024,5,345.37
14025,10,459.51
14026,2,21.22
14027,2,459.68
14028,7,491.28
14029,7,348.11
14030,2,18.46
14031,9,321.86
14032,3,335.44
14033,3,402.03
14034,2,208.2
14035,3,214.53
14036,9,463.28
14037,3,346.64
14038,8,184.36
14039,7,93.54
14040,7,419.47
14041,10,391.76
14042,3,24.93
14043,4,319.4
14044,8,290.74
14045,2,375.42
14046,1,179.18
14047,4,78.18
14048,6,251.22
14049,3,280.12
14050,8,34.09
14051,4,87.37
14052,1,32.85
14053,8,457.31
14054,5,283.84
14055,10,251.74
14056,3,134.5
14057,4,282.69
14058,2,80.93
14059,6,53.3
14060,6,101.27
14061,1,172.28
14062,9,443.45
14063,1,356.18
14064,3,457.63
14065,9,205.72
14066,7,31.52
14067,9,24.05
14068,3,138.45
14069,7,393.76
14070,5,444.34
14071,5,231.07
14072,7,349.37
14073,10,483.36
14074,1,361.83
14075,1,136.02
14076,2,320.94
14077,10,257.48
14078,7,202.15
14079,5,110.08
14080,2,451.28
14081,6,317.23
14082,6,221.39
14083,3,118.07
14084,9,251.15
14085,9,464.11
14086,8,366.72
14087,7,180.32
14088,10,315.49
14089,4,46.29
14090,7,332.91
14091,1,214.18
14092,3,443.67
14093,3,423.24
14094,1,443.51
14095,2,401.69
14096,4,282.45
14097,1,461.83
14098,8,417.05
14099,5,336.05
14100,8,452.25
14101,2,379.3
14102,10,17.56
14103,9,18.17
14104,6,69.41
14105,5,429.85
14106,9,297.56
14107,6,367.63
14108,9,92.56
14109,10,152.03
14110,2,298.67
14111,2,137.21
14112,10,368.23
14113,6,124.35
14114,8,72.79
14115,4,298.38
14116,2,479.08
14117,7,242.37
14118,1,411.84
14119,6,367.07
14120,3,332.18
14121,7,251.78
14122,9,135.37
14123,9,381.98
14124,7,409.2
14125,9,376.63
14126,7,419.01
14127,6,196.2
14128,3,300.57
14129,3,190.1
14130,9,335.14
14131,3,267.51
14132,3,361.28
14133,1,382.47
14134,2,268.2
14135,3,130.28
14136,4,30.45
14137,9,261.98
14138,7,272.24
14139,5,343.94
14140,7,247.63
14141,7,323.18
14142,9,19.05
14143,7,146.49
14144,9,117.22
14145,5,369.69
14146,10,169.47
14147,10,242.72
14148,3,48.88
14149,6,321.73
14150,2,469.44
14151,6,449.64
14152,6,303.85
14153,3,462.65
14154,10,249.39
14155,9,357.18
14156,5,52.62
14157,2,355.82
14158,5,485.66
14159,7,345.11
14160,3,219.99
14161,6,382.7
14162,2,397.06
14163,10,251.58
14164,5,173.98
14165,5,310.43
14166,6,395.69
14167,2,386.08
14168,7,162.23
14169,2,309.57
14170,8,269.4
