order_id,customer_id,amount,order_date
932,20,343.4,2026-01-09
933,4,73.05,2026-01-09
934,4,203.01,2026-01-09
935,11,283.34,2026-01-09
936,12,379.93,2026-01-09
937,7,305.21,2026-01-09
938,13,255.04,2026-01-09
939,2,29.07,2026-01-09
940,11,403.94,2026-01-09
941,17,233.92,2026-01-09
942,20,447.63,2026-01-09
943,5,170.7,2026-01-09
944,20,166.08,2026-01-09
945,13,495.4,2026-01-09
946,10,300.93,2026-01-09
947,17,415.86,2026-01-09
948,18,250.02,2026-01-09
949,19,156.9,2026-01-09
950,1,190.5,2026-01-09
951,4,490.15,2026-01-09
952,19,160.76,2026-01-09
953,1,302.49,2026-01-09
954,9,483.86,2026-01-09
955,19,293.04,2026-01-09
956,2,295.93,2026-01-09
957,6,266.87,2026-01-09
958,20,389.56,2026-01-09
959,13,82.41,2026-01-09
960,8,25.47,2026-01-09
961,4,103.48,2026-01-09
962,15,163.71,2026-01-09
963,5,212.35,2026-01-09
964,7,211.08,2026-01-09
965,20,461.06,2026-01-09
966,2,355.83,2026-01-09
967,17,111.6,2026-01-09
968,11,499.08,2026-01-09
969,16,267.48,2026-01-09
970,11,478.78,2026-01-09
971,15,456.94,2026-01-09
972,11,277.67,2026-01-09
973,9,308.94,2026-01-09
974,7,479.1,2026-01-09
975,9,283.46,2026-01-09
976,8,471.33,2026-01-09
977,10,387.88,2026-01-09
978,7,348.22,2026-01-09
979,16,165.35,2026-01-09
980,12,284.64,2026-01-09
981,9,151.02,2026-01-09
982,19,341.54,2026-01-09
983,13,448.92,2026-01-09
984,13,411.0,2026-01-09
985,5,152.32,2026-01-09
986,10,478.1,2026-01-09
987,3,179.72,2026-01-09
988,15,331.43,2026-01-09
989,16,114.85,2026-01-09
990,18,142.86,2026-01-09
991,18,351.12,2026-01-09
992,5,63.52,2026-01-09
993,19,127.25,2026-01-09
994,2,338.22,2026-01-09
995,17,120.58,2026-01-09
996,8,35.72,2026-01-09
997,14,171.84,2026-01-09
998,16,59.27,2026-01-09
999,5,12.54,2026-01-09
1000,18,489.18,2026-01-09
1001,6,209.38,2026-01-09
1002,16,243.95,2026-01-09
1003,7,380.4,2026-01-09
1004,10,167.37,2026-01-09
1005,2,454.89,2026-01-09
1006,3,329.63,2026-01-09
1007,8,272.22,2026-01-09
1008,2,457.48,2026-01-09
1009,6,214.76,2026-01-09
1010,6,467.62,2026-01-09
1011,2,498.61,2026-01-09
1012,16,101.29,2026-01-10
1013,10,439.6,2026-01-10
1014,1,156.21,2026-01-10
1015,20,62.58,2026-01-10
1016,11,149.44,2026-01-10
1017,18,266.92,2026-01-10
1018,5,427.02,2026-01-10
1019,15,143.69,2026-01-10
1020,4,172.04,2026-01-10
1021,15,327.66,2026-01-10
1022,6,16.9,2026-01-10
1023,11,397.48,2026-01-10
1024,19,340.46,2026-01-10
1025,7,95.99,2026-01-10
1026,13,415.23,2026-01-10
1027,17,170.68,2026-01-10
1028,13,337.94,2026-01-10
1029,6,491.03,2026-01-10
1030,16,168.56,2026-01-10
1031,8,13.35,2026-01-10
1032,13,125.41,2026-01-10
1033,9,477.48,2026-01-10
1034,10,295.41,2026-01-10
1035,19,15.6,2026-01-10
1036,12,349.46,2026-01-10
1037,2,337.22,2026-01-10
1038,15,160.34,2026-01-10
1039,13,346.18,2026-01-10
1040,10,348.24,2026-01-10
1041,10,190.1,2026-01-10
1042,8,117.37,2026-01-10
1043,5,244.31,2026-01-10
1044,15,376.39,2026-01-10
1045,20,193.08,2026-01-10
1046,18,457.27,2026-01-10
1047,18,402.98,2026-01-10
1048,7,383.31,2026-01-10
1049,20,437.84,2026-01-10
1050,3,267.5,2026-01-10
1051,17,354.85,2026-01-10
1052,3,459.45,2026-01-10
1053,4,40.26,2026-01-10
1054,18,452.42,2026-01-10
1055,7,290.62,2026-01-10
1056,5,90.62,2026-01-10
1057,17,226.5,2026-01-10
1058,7,361.29,2026-01-10
1059,16,54.56,2026-01-10
1060,17,228.29,2026-01-10
1061,2,232.18,2026-01-10
1062,17,213.56,2026-01-10
1063,19,38.29,2026-01-10
1064,15,339.66,2026-01-10
1065,10,364.41,2026-01-10
1066,13,134.68,2026-01-10
1067,1,375.44,2026-01-10
1068,19,45.78,2026-01-10
1069,14,178.82,2026-01-10
1070,3,275.17,2026-01-10
1071,2,467.95,2026-01-10
1072,3,493.21,2026-01-10
1073,16,25.55,2026-01-10
1074,14,98.19,2026-01-10
1075,5,385.26,2026-01-10
1076,14,193.49,2026-01-10
1077,13,229.78,2026-01-10
1078,13,194.07,2026-01-10
1079,18,75.17,2026-01-10
1080,12,68.13,2026-01-10
1081,18,202.6,2026-01-10
1082,5,366.65,2026-01-10
1083,8,419.06,2026-01-10
1084,1,489.46,2026-01-10
1085,15,340.01,2026-01-10
1086,18,217.82,2026-01-10
1087,13,413.45,2026-01-10
1088,8,235.71,2026-01-10
1089,5,145.07,2026-01-10
1090,4,25.79,2026-01-10
1091,14,311.31,2026-01-10
1092,1,127.93,2026-01-10
1093,3,59.44,2026-01-10
1094,2,228.76,2026-01-10
1095,2,129.92,2026-01-10
1096,2,207.11,2026-01-10
1097,8,274.48,2026-01-10
1098,2,78.67,2026-01-10
1099,10,124.74,2026-01-10
1100,19,166.26,2026-01-10
1101,20,388.54,2026-01-10
1102,11,126.08,2026-01-10
1103,5,492.99,2026-01-10
1104,17,118.31,2026-01-10
1105,10,144.83,2026-01-10
1106,18,474.77,2026-01-10
1107,6,316.74,2026-01-10
1108,14,282.37,2026-01-10
1109,2,486.42,2026-01-10
1110,13,395.04,2026-01-10
1111,11,351.19,2026-01-10
1112,14,83.12,2026-01-10
1113,13,100.1,2026-01-10
1114,18,242.02,2026-01-10
1115,8,157.36,2026-01-10
1116,5,404.83,2026-01-10
1117,2,285.57,2026-01-10
1118,14,283.07,2026-01-10
1119,5,200.33,2026-01-10
1120,9,109.63,2026-01-10
1121,3,461.89,2026-01-10
1122,12,55.31,2026-01-10
1123,7,35.25,2026-01-10
1124,13,340.1,2026-01-10
1125,20,29.38,2026-01-10
1126,3,102.2,2026-01-10
1127,19,364.91,2026-01-10
1128,18,116.34,2026-01-10
1129,7,436.04,2026-01-10
1130,11,158.56,2026-01-10
1131,1,113.79,2026-01-10
1132,7,481.42,2026-01-10
1133,4,375.97,2026-01-10
1134,16,458.08,2026-01-10
1135,20,354.85,2026-01-10
1136,13,458.41,2026-01-10
1137,18,167.59,2026-01-10
1138,10,196.52,2026-01-10
1139,18,327.87,2026-01-10
1140,10,138.17,2026-01-10
1141,17,442.58,2026-01-10
1142,4,403.38,2026-01-11
1143,16,383.2,2026-01-11
1144,11,458.02,2026-01-11
1145,12,163.33,2026-01-11
1146,2,285.64,2026-01-11
1147,8,373.21,2026-01-11
1148,1,137.78,2026-01-11
1149,19,293.78,2026-01-11
1150,14,154.64,2026-01-11
1151,7,171.63,2026-01-11
1152,13,289.2,2026-01-11
1153,8,254.66,2026-01-11
1154,11,136.09,2026-01-11
1155,16,483.59,2026-01-11
1156,16,235.81,2026-01-11
1157,12,92.94,2026-01-11
1158,18,249.27,2026-01-11
1159,18,495.26,2026-01-11
1160,2,266.73,2026-01-11
1161,3,473.14,2026-01-11
1162,2,384.53,2026-01-11
1163,14,77.37,2026-01-11
1164,8,43.3,2026-01-11
1165,5,14.48,2026-01-11
1166,17,233.44,2026-01-11
1167,2,312.74,2026-01-11
1168,20,457.25,2026-01-11
1169,16,17.71,2026-01-11
1170,18,280.31,2026-01-11
1171,1,18.2,2026-01-11
1172,9,272.51,2026-01-11
1173,10,18.4,2026-01-11
1174,14,405.02,2026-01-11
1175,6,62.44,2026-01-11
1176,4,266.95,2026-01-11
1177,8,104.05,2026-01-11
1178,17,133.68,2026-01-11
1179,12,140.99,2026-01-11
1180,13,48.72,2026-01-11
1181,13,234.91,2026-01-11
1182,8,495.21,2026-01-11
1183,8,156.99,2026-01-11
1184,3,330.33,2026-01-11
1185,2,55.82,2026-01-11
1186,13,194.81,2026-01-11
1187,16,37.5,2026-01-11
1188,1,354.39,2026-01-11
1189,3,254.93,2026-01-11
1190,14,326.0,2026-01-11
1191,11,287.27,2026-01-11
1192,4,448.45,2026-01-11
1193,2,122.59,2026-01-11
1194,19,243.0,2026-01-11
1195,2,462.84,2026-01-11
1196,9,450.66,2026-01-11
1197,19,332.47,2026-01-11
1198,6,465.1,2026-01-11
1199,11,17.67,2026-01-11
1200,7,297.65,2026-01-11
1201,13,465.15,2026-01-11
1202,10,89.6,2026-01-11
1203,8,287.68,2026-01-11
1204,13,341.75,2026-01-11
1205,18,172.55,2026-01-11
1206,5,397.34,2026-01-11
1207,3,255.39,2026-01-11
1208,12,36.31,2026-01-11
1209,14,123.75,2026-01-11
1210,3,176.89,2026-01-11
1211,20,477.88,2026-01-11
1212,13,484.77,2026-01-11
1213,11,24.52,2026-01-11
1214,9,393.94,2026-01-11
1215,15,250.4,2026-01-11
1216,12,280.99,2026-01-11
1217,13,221.61,2026-01-11
1218,19,333.73,2026-01-11
1219,3,388.36,2026-01-11
1220,10,401.05,2026-01-11
1221,3,50.2,2026-01-11
1222,5,196.2,2026-01-11
1223,5,372.43,2026-01-11
1224,11,186.74,2026-01-11
1225,3,12.55,2026-01-11
1226,10,227.92,2026-01-11
1227,9,60.09,2026-01-11
1228,3,101.82,2026-01-11
1229,15,282.92,2026-01-11
1230,17,209.94,2026-01-11
1231,1,53.91,2026-01-11
1232,18,55.6,2026-01-11
1233,20,394.37,2026-01-11
1234,13,16.05,2026-01-11
1235,14,200.02,2026-01-11
1236,3,365.17,2026-01-11
1237,18,453.55,2026-01-11
1238,8,290.26,2026-01-11
1239,6,345.8,2026-01-11
1240,6,78.03,2026-01-11
1241,10,141.52,2026-01-11
1242,5,41.0,2026-01-11
1243,14,145.22,2026-01-11
1244,10,247.27,2026-01-11
1245,3,186.95,2026-01-11
1246,8,363.24,2026-01-11
1247,16,300.97,2026-01-11
1248,7,234.35,2026-01-11
1249,5,159.28,2026-01-11
1250,13,172.79,2026-01-11
1251,20,196.15,2026-01-11
1252,11,225.71,2026-01-11
1253,14,409.58,2026-01-11
1254,20,76.7,2026-01-11
1255,11,305.57,2026-01-11
1256,7,244.71,2026-01-11
1257,6,482.64,2026-01-11
1258,11,152.81,2026-01-11
1259,16,484.2,2026-01-11
1260,8,169.68,2026-01-11
1261,9,410.08,2026-01-11
1262,13,188.86,2026-01-11
1263,19,107.9,2026-01-11
1264,18,98.16,2026-01-11
1265,18,23.19,2026-01-11
1266,15,472.06,2026-01-11
1267,7,224.84,2026-01-11
1268,10,417.33,2026-01-11
1269,3,411.29,2026-01-11
1270,14,339.76,2026-01-11
1271,5,320.33,2026-01-11
1272,8,133.81,2026-01-11
1273,5,360.47,2026-01-11
1274,13,46.24,2026-01-11
1275,20,244.83,2026-01-11
1276,13,271.84,2026-01-11
1277,14,276.39,2026-01-11
1278,12,353.8,2026-01-11
1279,18,300.97,2026-01-11
1280,3,63.59,2026-01-11
1281,12,91.51,2026-01-12
1282,20,31.71,2026-01-12
1283,13,483.74,2026-01-12
1284,11,483.2,2026-01-12
1285,14,61.91,2026-01-12
1286,4,136.78,2026-01-12
1287,17,375.96,2026-01-12
1288,18,294.45,2026-01-12
1289,19,118.31,2026-01-12
1290,12,201.66,2026-01-12
1291,19,348.31,2026-01-12
1292,5,179.03,2026-01-12
1293,1,246.56,2026-01-12
1294,10,213.83,2026-01-12
1295,3,66.87,2026-01-12
1296,5,180.68,2026-01-12
1297,11,233.11,2026-01-12
1298,7,265.35,2026-01-12
1299,12,243.32,2026-01-12
1300,15,363.78,2026-01-12
1301,15,166.27,2026-01-12
1302,10,31.89,2026-01-12
1303,4,21.07,2026-01-12
1304,11,327.51,2026-01-12
1305,6,465.66,2026-01-12
1306,8,262.84,2026-01-12
1307,18,88.47,2026-01-12
1308,18,218.92,2026-01-12
1309,15,123.61,2026-01-12
1310,13,318.58,2026-01-12
1311,6,323.83,2026-01-12
1312,14,203.84,2026-01-12
1313,20,442.72,2026-01-12
1314,15,300.18,2026-01-12
1315,13,12.18,2026-01-12
1316,7,110.83,2026-01-12
1317,3,292.9,2026-01-12
1318,18,101.61,2026-01-12
1319,11,106.57,2026-01-12
1320,4,138.55,2026-01-12
1321,16,268.58,2026-01-12
1322,11,302.52,2026-01-12
1323,20,202.35,2026-01-12
1324,4,180.48,2026-01-12
1325,15,312.51,2026-01-12
1326,10,460.15,2026-01-12
1327,19,51.53,2026-01-12
1328,5,163.46,2026-01-12
1329,8,159.64,2026-01-12
1330,6,192.92,2026-01-12
1331,5,260.3,2026-01-12
1332,14,302.25,2026-01-12
1333,19,198.02,2026-01-12
1334,6,248.47,2026-01-12
1335,18,349.78,2026-01-12
1336,6,281.91,2026-01-12
1337,16,151.53,2026-01-12
1338,6,164.14,2026-01-12
1339,15,313.51,2026-01-12
1340,12,476.4,2026-01-12
1341,16,76.9,2026-01-12
1342,13,482.28,2026-01-12
1343,17,330.0,2026-01-12
1344,14,345.5,2026-01-12
1345,14,357.97,2026-01-12
1346,15,249.46,2026-01-12
1347,3,287.04,2026-01-12
1348,8,153.12,2026-01-12
1349,9,120.17,2026-01-12
1350,10,92.42,2026-01-12
1351,15,287.17,2026-01-12
1352,16,279.37,2026-01-12
1353,4,290.63,2026-01-12
1354,9,389.81,2026-01-12
1355,12,275.6,2026-01-12
1356,2,382.4,2026-01-12
1357,15,277.71,2026-01-12
1358,14,60.18,2026-01-12
1359,8,155.88,2026-01-12
1360,2,230.37,2026-01-12
1361,12,432.48,2026-01-12
1362,3,225.14,2026-01-12
1363,4,390.06,2026-01-12
1364,8,112.84,2026-01-12
1365,19,347.68,2026-01-12
1366,20,320.06,2026-01-12
1367,6,311.91,2026-01-12
1368,7,408.63,2026-01-12
1369,2,289.34,2026-01-12
1370,18,147.73,2026-01-12
1371,18,92.5,2026-01-12
1372,10,151.77,2026-01-12
1373,9,476.67,2026-01-12
1374,17,492.89,2026-01-12
1375,4,76.44,2026-01-12
1376,14,460.2,2026-01-12
1377,9,434.85,2026-01-12
1378,5,353.7,2026-01-12
1379,5,132.34,2026-01-12
1380,11,415.96,2026-01-12
1381,13,249.83,2026-01-12
1382,19,319.88,2026-01-12
1383,14,193.83,2026-01-12
1384,3,320.48,2026-01-12
1385,3,207.4,2026-01-12
1386,9,350.4,2026-01-12
1387,12,232.8,2026-01-12
1388,16,170.37,2026-01-12
1389,1,435.76,2026-01-12
1390,3,368.16,2026-01-12
1391,15,321.07,2026-01-12
1392,3,399.88,2026-01-13
1393,13,116.74,2026-01-13
1394,14,414.18,2026-01-13
1395,16,141.58,2026-01-13
1396,10,175.5,2026-01-13
1397,19,73.99,2026-01-13
1398,16,396.27,2026-01-13
1399,2,32.51,2026-01-13
1400,15,17.98,2026-01-13
1401,6,226.23,2026-01-13
1402,1,496.0,2026-01-13
1403,14,109.14,2026-01-13
1404,5,442.25,2026-01-13
1405,10,87.9,2026-01-13
1406,9,55.74,2026-01-13
1407,12,132.69,2026-01-13
1408,12,335.61,2026-01-13
1409,6,35.38,2026-01-13
1410,10,365.73,2026-01-13
1411,8,220.32,2026-01-13
1412,3,354.81,2026-01-13
1413,1,114.58,2026-01-13
1414,3,75.02,2026-01-13
1415,8,264.53,2026-01-13
1416,15,14.55,2026-01-13
1417,11,410.38,2026-01-13
1418,14,350.08,2026-01-13
1419,16,44.71,2026-01-13
1420,13,53.77,2026-01-13
1421,4,60.57,2026-01-13
1422,12,441.68,2026-01-13
1423,5,197.53,2026-01-13
1424,5,324.37,2026-01-13
1425,5,43.52,2026-01-13
1426,19,14.15,2026-01-13
1427,6,225.65,2026-01-13
1428,7,317.76,2026-01-13
1429,5,460.75,2026-01-13
1430,20,346.42,2026-01-13
1431,7,52.48,2026-01-13
1432,4,78.61,2026-01-13
1433,4,298.89,2026-01-13
1434,13,182.25,2026-01-13
1435,14,164.11,2026-01-13
1436,5,131.42,2026-01-13
1437,3,131.6,2026-01-13
1438,20,304.0,2026-01-13
1439,20,149.61,2026-01-13
1440,1,425.47,2026-01-13
1441,10,110.67,2026-01-13
1442,20,259.67,2026-01-13
1443,13,154.82,2026-01-13
1444,2,394.06,2026-01-13
1445,8,252.49,2026-01-13
1446,4,128.13,2026-01-13
1447,20,44.8,2026-01-13
1448,1,493.57,2026-01-13
1449,11,74.67,2026-01-13
1450,19,216.22,2026-01-13
1451,18,344.64,2026-01-13
1452,16,477.68,2026-01-13
1453,3,18.18,2026-01-13
1454,3,16.76,2026-01-13
1455,7,29.52,2026-01-13
1456,2,474.85,2026-01-13
1457,13,258.24,2026-01-13
1458,17,385.88,2026-01-13
1459,14,353.89,2026-01-13
1460,3,323.86,2026-01-13
1461,18,311.86,2026-01-13
1462,9,50.96,2026-01-13
1463,3,260.54,2026-01-13
1464,7,487.41,2026-01-13
1465,5,272.83,2026-01-13
1466,13,297.35,2026-01-13
1467,3,161.98,2026-01-13
1468,14,367.68,2026-01-13
1469,8,38.37,2026-01-13
1470,3,463.07,2026-01-13
1471,4,232.15,2026-01-13
1472,20,36.96,2026-01-13
1473,6,68.53,2026-01-13
1474,5,353.73,2026-01-13
1475,6,253.24,2026-01-13
1476,12,266.27,2026-01-13
1477,9,91.81,2026-01-13
1478,5,377.39,2026-01-13
1479,9,369.14,2026-01-13
1480,4,388.0,2026-01-13
1481,1,174.16,2026-01-13
1482,14,143.27,2026-01-13
1483,3,138.85,2026-01-13
1484,19,317.49,2026-01-13
1485,16,233.05,2026-01-13
1486,12,37.17,2026-01-13
1487,19,91.77,2026-01-13
1488,6,135.01,2026-01-13
1489,4,448.19,2026-01-13
1490,4,121.92,2026-01-13
1491,17,11.26,2026-01-13
1492,1,129.83,2026-01-13
1493,16,188.35,2026-01-13
1494,5,97.69,2026-01-13
1495,2,280.9,2026-01-13
1496,14,120.01,2026-01-13
1497,8,213.97,2026-01-13
1498,11,142.92,2026-01-13
1499,3,290.05,2026-01-13
1500,4,256.0,2026-01-13
1501,2,97.88,2026-01-13
1502,17,490.89,2026-01-13
1503,13,43.77,2026-01-13
1504,15,434.36,2026-01-13
1505,10,170.38,2026-01-13
1506,18,233.81,2026-01-13
1507,12,108.33,2026-01-13
1508,19,394.41,2026-01-13
1509,20,128.87,2026-01-13
1510,12,299.93,2026-01-13
1511,16,498.92,2026-01-13
1512,7,368.91,2026-01-13
1513,18,382.64,2026-01-13
1514,8,83.78,2026-01-13
1515,14,21.72,2026-01-13
1516,18,179.75,2026-01-13
1517,11,10.72,2026-01-14
1518,13,426.01,2026-01-14
1519,10,60.94,2026-01-14
1520,17,491.73,2026-01-14
1521,14,251.09,2026-01-14
1522,2,486.55,2026-01-14
1523,5,358.71,2026-01-14
1524,3,31.51,2026-01-14
1525,8,449.67,2026-01-14
1526,17,212.4,2026-01-14
1527,12,234.64,2026-01-14
1528,3,294.58,2026-01-14
1529,17,75.42,2026-01-14
1530,13,46.67,2026-01-14
1531,19,40.52,2026-01-14
1532,5,126.02,2026-01-14
1533,9,426.95,2026-01-14
1534,13,353.36,2026-01-14
1535,11,165.85,2026-01-14
1536,9,124.47,2026-01-14
1537,7,76.69,2026-01-14
1538,19,63.4,2026-01-14
1539,4,90.54,2026-01-14
1540,15,163.88,2026-01-14
1541,4,272.6,2026-01-14
1542,7,231.44,2026-01-14
1543,15,139.85,2026-01-14
1544,4,54.31,2026-01-14
1545,10,414.93,2026-01-14
1546,20,29.76,2026-01-14
1547,11,82.68,2026-01-14
1548,8,484.52,2026-01-14
1549,13,261.6,2026-01-14
1550,10,137.48,2026-01-14
1551,6,25.23,2026-01-14
1552,13,428.75,2026-01-14
1553,18,376.56,2026-01-14
1554,8,56.42,2026-01-14
1555,4,403.91,2026-01-14
1556,5,69.51,2026-01-14
1557,2,416.88,2026-01-14
1558,8,74.05,2026-01-14
1559,13,192.4,2026-01-14
1560,3,295.34,2026-01-14
1561,9,459.54,2026-01-14
1562,3,20.68,2026-01-14
1563,3,106.9,2026-01-14
1564,15,406.56,2026-01-14
1565,3,453.49,2026-01-14
1566,11,70.04,2026-01-14
1567,15,34.81,2026-01-14
1568,19,222.25,2026-01-14
1569,13,253.1,2026-01-14
1570,13,344.77,2026-01-14
1571,6,183.43,2026-01-14
1572,6,144.74,2026-01-14
1573,15,442.88,2026-01-14
1574,2,310.91,2026-01-14
1575,20,130.43,2026-01-14
1576,10,254.46,2026-01-14
1577,18,244.73,2026-01-14
1578,3,147.09,2026-01-14
1579,5,215.43,2026-01-14
1580,17,132.08,2026-01-14
1581,18,399.47,2026-01-14
1582,13,393.14,2026-01-14
1583,12,245.05,2026-01-14
1584,16,178.58,2026-01-14
1585,19,256.17,2026-01-14
1586,13,142.51,2026-01-14
1587,1,166.25,2026-01-14
1588,8,24.36,2026-01-14
1589,9,38.71,2026-01-14
1590,16,269.42,2026-01-14
1591,19,499.81,2026-01-14
1592,6,59.07,2026-01-14
1593,8,140.6,2026-01-14
1594,2,384.38,2026-01-14
1595,8,292.09,2026-01-14
1596,13,183.85,2026-01-14
1597,6,96.29,2026-01-14
1598,12,457.85,2026-01-15
1599,1,354.69,2026-01-15
1600,12,474.3,2026-01-15
1601,19,79.63,2026-01-15
1602,7,419.98,2026-01-15
1603,16,275.64,2026-01-15
1604,6,250.31,2026-01-15
1605,3,37.52,2026-01-15
1606,20,117.22,2026-01-15
1607,17,244.21,2026-01-15
1608,11,459.77,2026-01-15
1609,7,405.16,2026-01-15
1610,11,361.3,2026-01-15
1611,11,39.18,2026-01-15
1612,5,297.44,2026-01-15
1613,5,389.44,2026-01-15
1614,17,431.73,2026-01-15
1615,3,193.06,2026-01-15
1616,13,297.15,2026-01-15
1617,11,157.86,2026-01-15
1618,5,488.17,2026-01-15
1619,14,398.0,2026-01-15
1620,16,328.1,2026-01-15
1621,6,356.52,2026-01-15
1622,18,349.84,2026-01-15
1623,20,395.63,2026-01-15
1624,8,336.11,2026-01-15
1625,6,195.41,2026-01-15
1626,10,72.4,2026-01-15
1627,1,474.91,2026-01-15
1628,19,201.88,2026-01-15
1629,19,25.87,2026-01-15
1630,20,165.93,2026-01-15
1631,20,118.24,2026-01-15
1632,19,61.01,2026-01-15
1633,16,78.92,2026-01-15
1634,3,126.62,2026-01-15
1635,11,92.26,2026-01-15
1636,3,412.61,2026-01-15
1637,11,228.85,2026-01-15
1638,9,112.75,2026-01-15
1639,3,181.74,2026-01-15
1640,4,363.0,2026-01-15
1641,2,199.11,2026-01-15
1642,14,484.86,2026-01-15
1643,14,251.61,2026-01-15
1644,13,182.1,2026-01-15
1645,13,59.7,2026-01-15
1646,16,396.48,2026-01-15
1647,19,328.98,2026-01-15
1648,8,89.7,2026-01-15
1649,3,401.61,2026-01-15
1650,2,154.51,2026-01-15
1651,11,137.95,2026-01-15
1652,4,46.36,2026-01-15
1653,6,445.09,2026-01-15
1654,6,368.67,2026-01-15
1655,18,471.5,2026-01-15
1656,3,175.6,2026-01-15
1657,20,447.68,2026-01-15
1658,1,221.35,2026-01-15
1659,6,307.59,2026-01-15
1660,14,86.98,2026-01-15
1661,4,172.24,2026-01-15
1662,7,210.55,2026-01-15
1663,18,363.8,2026-01-15
1664,18,139.98,2026-01-15
1665,10,155.73,2026-01-15
1666,4,34.32,2026-01-15
1667,19,279.33,2026-01-15
1668,16,85.26,2026-01-15
1669,12,11.87,2026-01-15
1670,3,154.33,2026-01-15
1671,20,245.36,2026-01-15
1672,4,22.61,2026-01-15
1673,6,322.71,2026-01-15
1674,3,242.05,2026-01-15
1675,4,161.09,2026-01-15
1676,13,240.76,2026-01-15
1677,9,54.66,2026-01-15
1678,18,199.89,2026-01-15
1679,12,443.89,2026-01-15
1680,12,101.43,2026-01-15
1681,2,139.02,2026-01-15
1682,15,139.07,2026-01-15
1683,9,286.48,2026-01-15
1684,5,378.6,2026-01-15
1685,4,52.0,2026-01-15
1686,12,406.01,2026-01-15
1687,14,485.65,2026-01-15
1688,19,121.48,2026-01-15
1689,2,421.99,2026-01-15
1690,17,215.13,2026-01-15
1691,18,346.66,2026-01-15
1692,16,290.63,2026-01-15
1693,8,243.37,2026-01-15
1694,3,203.45,2026-01-15
1695,2,256.03,2026-01-15
1696,17,402.22,2026-01-15
1697,20,82.25,2026-01-15
1698,15,94.71,2026-01-15
1699,6,486.36,2026-01-15
1700,7,71.83,2026-01-15
1701,14,48.4,2026-01-15
1702,14,108.94,2026-01-15
1703,5,418.71,2026-01-15
1704,9,166.68,2026-01-15
1705,3,52.64,2026-01-15
1706,18,204.7,2026-01-15
1707,11,429.75,2026-01-15
1708,17,234.5,2026-01-15
1709,1,395.41,2026-01-15
1710,20,297.91,2026-01-15
1711,14,65.13,2026-01-15
1712,5,82.62,2026-01-15
1713,19,295.51,2026-01-15
1714,4,463.21,2026-01-15
1715,19,391.98,2026-01-15
1716,10,435.06,2026-01-15
1717,12,440.17,2026-01-15
1718,13,330.85,2026-01-16
1719,19,308.39,2026-01-16
1720,2,94.38,2026-01-16
1721,13,80.49,2026-01-16
1722,20,343.6,2026-01-16
1723,13,29.0,2026-01-16
1724,11,348.35,2026-01-16
1725,2,375.42,2026-01-16
1726,9,449.55,2026-01-16
1727,1,175.55,2026-01-16
1728,10,162.37,2026-01-16
1729,16,430.54,2026-01-16
1730,4,486.52,2026-01-16
1731,8,75.85,2026-01-16
1732,15,389.28,2026-01-16
1733,11,142.02,2026-01-16
1734,14,306.44,2026-01-16
1735,3,102.09,2026-01-16
1736,7,457.58,2026-01-16
1737,14,373.06,2026-01-16
1738,17,434.92,2026-01-16
1739,2,262.48,2026-01-16
1740,6,42.15,2026-01-16
1741,17,207.66,2026-01-16
1742,17,440.87,2026-01-16
1743,1,95.13,2026-01-16
1744,7,420.12,2026-01-16
1745,8,26.2,2026-01-16
1746,2,459.84,2026-01-16
1747,7,144.25,2026-01-16
1748,15,257.51,2026-01-16
1749,4,343.78,2026-01-16
1750,8,192.51,2026-01-16
1751,20,228.59,2026-01-16
1752,16,297.57,2026-01-16
1753,12,178.68,2026-01-16
1754,9,376.99,2026-01-16
1755,3,149.68,2026-01-16
1756,13,34.33,2026-01-16
1757,19,392.12,2026-01-16
1758,7,429.98,2026-01-16
1759,8,342.07,2026-01-16
1760,9,329.28,2026-01-16
1761,17,19.83,2026-01-16
1762,1,242.31,2026-01-16
1763,5,327.21,2026-01-16
1764,20,402.42,2026-01-16
1765,8,133.67,2026-01-16
1766,10,359.24,2026-01-16
1767,9,217.67,2026-01-16
1768,13,427.28,2026-01-16
1769,15,133.48,2026-01-16
1770,15,158.05,2026-01-16
1771,17,413.91,2026-01-16
1772,13,296.4,2026-01-16
1773,1,260.64,2026-01-16
1774,12,285.11,2026-01-16
1775,20,308.43,2026-01-16
1776,10,345.36,2026-01-16
1777,16,41.28,2026-01-16
1778,9,323.89,2026-01-16
1779,9,137.96,2026-01-16
1780,10,102.3,2026-01-16
1781,17,385.08,2026-01-16
1782,2,404.66,2026-01-16
1783,20,208.01,2026-01-16
1784,11,343.57,2026-01-16
1785,1,331.15,2026-01-16
1786,10,137.12,2026-01-16
1787,14,208.25,2026-01-16
1788,2,295.68,2026-01-16
1789,19,409.85,2026-01-16
1790,11,366.01,2026-01-16
1791,8,346.3,2026-01-16
1792,16,454.2,2026-01-16
1793,12,258.58,2026-01-16
1794,6,421.91,2026-01-16
1795,18,98.76,2026-01-16
1796,4,240.68,2026-01-16
1797,9,365.34,2026-01-16
1798,18,383.83,2026-01-16
1799,6,473.99,2026-01-16
1800,11,330.67,2026-01-16
1801,8,184.09,2026-01-16
1802,10,216.03,2026-01-16
1803,11,192.12,2026-01-16
1804,19,154.09,2026-01-16
1805,4,240.56,2026-01-16
1806,19,294.35,2026-01-16
1807,20,44.9,2026-01-16
1808,7,255.23,2026-01-16
1809,13,269.62,2026-01-16
